season,match_name,result,h_odd,d_odd,a_odd,home_team,away_team,home_score,away_score,winner
2016,Chelsea vs Southampton,4-2,1.44,4.8,7.7,Chelsea,Southampton,4,2,HOME_TEAM
2016,Liverpool vs Crystal Palace,1-2,1.51,4.45,7.09,Liverpool,Crystal Palace,1,2,AWAY_TEAM
2016,Burnley vs Manchester Utd,0-2,5.56,3.51,1.76,Burnley,Manchester Utd,0,2,AWAY_TEAM
2016,Bournemouth vs Middlesbrough,4-0,1.87,3.72,4.38,Bournemouth,Middlesbrough,4,0,HOME_TEAM
2016,Hull vs Watford,2-0,1.89,3.66,4.38,Hull,Watford,2,0,HOME_TEAM
2016,Swansea vs Stoke,2-0,2.33,3.48,3.16,Swansea,Stoke,2,0,HOME_TEAM
2016,West Ham vs Everton,0-0,3.7,3.67,2.05,West Ham,Everton,0,0,DRAW
2016,Middlesbrough vs Arsenal,1-2,6.44,4.78,1.5,Middlesbrough,Arsenal,1,2,AWAY_TEAM
2016,Manchester Utd vs Chelsea,2-0,2.8,3.13,2.79,Manchester Utd,Chelsea,2,0,HOME_TEAM
2016,West Brom vs Liverpool,0-1,4.54,3.67,1.85,West Brom,Liverpool,0,1,AWAY_TEAM
2016,Southampton vs Manchester City,0-3,4.63,4.08,1.75,Southampton,Manchester City,0,3,AWAY_TEAM
2016,Crystal Palace vs Leicester,2-2,2.01,3.47,4.08,Crystal Palace,Leicester,2,2,DRAW
2016,Everton vs Burnley,3-1,1.51,4.21,7.51,Everton,Burnley,3,1,HOME_TEAM
2016,Stoke vs Hull,3-1,1.99,3.5,4.1,Stoke,Hull,3,1,HOME_TEAM
2016,Sunderland vs West Ham,2-2,2.75,3.43,2.63,Sunderland,West Ham,2,2,DRAW
2016,Watford vs Swansea,1-0,2.68,3.19,2.87,Watford,Swansea,1,0,HOME_TEAM
2016,Tottenham vs Bournemouth,4-0,1.24,6.85,12.95,Tottenham,Bournemouth,4,0,HOME_TEAM
2016,Crystal Palace vs Arsenal,3-0,4.64,4.14,1.74,Crystal Palace,Arsenal,3,0,HOME_TEAM
2016,Everton vs Leicester,4-2,1.76,3.88,4.88,Everton,Leicester,4,2,HOME_TEAM
2016,Sunderland vs Manchester Utd,0-3,9.23,5.11,1.37,Sunderland,Manchester Utd,0,3,AWAY_TEAM
2016,Bournemouth vs Chelsea,1-3,6.48,4.38,1.54,Bournemouth,Chelsea,1,3,AWAY_TEAM
2016,Manchester City vs Hull,3-1,1.18,7.93,16.3,Manchester City,Hull,3,1,HOME_TEAM
2016,Middlesbrough vs Burnley,0-0,2.52,3.11,3.18,Middlesbrough,Burnley,0,0,DRAW
2016,Stoke vs Liverpool,1-2,3.49,3.27,2.27,Stoke,Liverpool,1,2,AWAY_TEAM
2016,West Brom vs Southampton,0-1,3.04,3.25,2.52,West Brom,Southampton,0,1,AWAY_TEAM
2016,West Ham vs Swansea,1-0,2.17,3.4,3.62,West Ham,Swansea,1,0,HOME_TEAM
2016,Tottenham vs Watford,4-0,1.23,6.76,14.95,Tottenham,Watford,4,0,HOME_TEAM
2016,Chelsea vs Manchester City,2-1,2.23,3.34,3.51,Chelsea,Manchester City,2,1,HOME_TEAM
2016,Liverpool vs Bournemouth,2-2,1.44,4.8,7.94,Liverpool,Bournemouth,2,2,DRAW
2016,Arsenal vs West Ham,3-0,1.41,5.34,7.29,Arsenal,West Ham,3,0,HOME_TEAM
2016,Hull vs Middlesbrough,4-2,2.07,3.27,4.12,Hull,Middlesbrough,4,2,HOME_TEAM
2016,Southampton vs Crystal Palace,3-1,1.87,3.52,4.67,Southampton,Crystal Palace,3,1,HOME_TEAM
2016,Swansea vs Tottenham,1-3,5.49,3.94,1.68,Swansea,Tottenham,1,3,AWAY_TEAM
2016,Manchester Utd vs Everton,1-1,1.59,4.05,6.41,Manchester Utd,Everton,1,1,DRAW
2016,Burnley vs Stoke,1-0,2.45,3.11,3.28,Burnley,Stoke,1,0,HOME_TEAM
2016,Leicester vs Sunderland,2-0,1.51,4.42,7.1,Leicester,Sunderland,2,0,HOME_TEAM
2016,Watford vs West Brom,2-0,2.47,3.13,3.25,Watford,West Brom,2,0,HOME_TEAM
2016,Arsenal vs Manchester City,2-2,2.86,3.75,2.4,Arsenal,Manchester City,2,2,DRAW
2016,Swansea vs Middlesbrough,0-0,1.91,3.45,4.59,Swansea,Middlesbrough,0,0,DRAW
2016,Southampton vs Bournemouth,0-0,1.66,4.07,5.51,Southampton,Bournemouth,0,0,DRAW
2016,Burnley vs Tottenham,0-2,5.09,3.72,1.77,Burnley,Tottenham,0,2,AWAY_TEAM
2016,Chelsea vs Crystal Palace,1-2,1.34,5.31,10.47,Chelsea,Crystal Palace,1,2,AWAY_TEAM
2016,Hull vs West Ham,2-1,2.38,3.31,3.2,Hull,West Ham,2,1,HOME_TEAM
2016,Leicester vs Stoke,2-0,1.92,3.56,4.38,Leicester,Stoke,2,0,HOME_TEAM
2016,Manchester Utd vs West Brom,0-0,1.39,4.91,9.5,Manchester Utd,West Brom,0,0,DRAW
2016,Watford vs Sunderland,1-0,1.96,3.55,4.17,Watford,Sunderland,1,0,HOME_TEAM
2016,Liverpool vs Everton,3-1,1.73,3.75,5.34,Liverpool,Everton,3,1,HOME_TEAM
2016,Manchester City vs Liverpool,1-1,1.95,3.79,3.92,Manchester City,Liverpool,1,1,DRAW
2016,Tottenham vs Southampton,2-1,1.69,3.88,5.45,Tottenham,Southampton,2,1,HOME_TEAM
2016,Middlesbrough vs Manchester Utd,1-3,5.78,3.88,1.67,Middlesbrough,Manchester Utd,1,3,AWAY_TEAM
2016,Bournemouth vs Swansea,2-0,2.19,3.44,3.5,Bournemouth,Swansea,2,0,HOME_TEAM
2016,Crystal Palace vs Watford,1-0,1.92,3.41,4.62,Crystal Palace,Watford,1,0,HOME_TEAM
2016,Everton vs Hull,4-0,1.58,4.08,6.56,Everton,Hull,4,0,HOME_TEAM
2016,Stoke vs Chelsea,1-2,5.88,3.76,1.68,Stoke,Chelsea,1,2,AWAY_TEAM
2016,Sunderland vs Burnley,0-0,2.64,3.18,2.96,Sunderland,Burnley,0,0,DRAW
2016,West Ham vs Leicester,2-3,2.38,3.37,3.16,West Ham,Leicester,2,3,AWAY_TEAM
2016,West Brom vs Arsenal,3-1,5.67,4.1,1.64,West Brom,Arsenal,3,1,HOME_TEAM
2016,Liverpool vs Burnley,2-1,1.28,6.03,12.18,Liverpool,Burnley,2,1,HOME_TEAM
2016,Bournemouth vs West Ham,3-2,2.56,3.47,2.83,Bournemouth,West Ham,3,2,HOME_TEAM
2016,Everton vs West Brom,3-0,1.65,3.9,5.85,Everton,West Brom,3,0,HOME_TEAM
2016,Hull vs Swansea,2-1,2.48,3.31,3.04,Hull,Swansea,2,1,HOME_TEAM
2016,Manchester City vs Stoke,0-0,1.22,7.02,13.67,Manchester City,Stoke,0,0,DRAW
2016,West Ham vs Chelsea,1-2,6.07,4.22,1.59,West Ham,Chelsea,1,2,AWAY_TEAM
2016,Sunderland vs Manchester City,0-2,10.85,6.37,1.28,Sunderland,Manchester City,0,2,AWAY_TEAM
2016,Tottenham vs Everton,3-2,1.61,4.2,5.82,Tottenham,Everton,3,2,HOME_TEAM
2016,Liverpool vs Arsenal,3-1,2.01,3.6,3.93,Liverpool,Arsenal,3,1,HOME_TEAM
2016,Leicester vs Hull,3-1,1.83,3.62,4.81,Leicester,Hull,3,1,HOME_TEAM
2016,Stoke vs Middlesbrough,2-0,1.98,3.29,4.47,Stoke,Middlesbrough,2,0,HOME_TEAM
2016,Swansea vs Burnley,3-2,1.99,3.36,4.31,Swansea,Burnley,3,2,HOME_TEAM
2016,Watford vs Southampton,3-4,3.94,3.41,2.07,Watford,Southampton,3,4,AWAY_TEAM
2016,West Brom vs Crystal Palace,0-2,2.28,3.25,3.52,West Brom,Crystal Palace,0,2,AWAY_TEAM
2016,Manchester Utd vs Bournemouth,1-1,1.24,6.66,13.25,Manchester Utd,Bournemouth,1,1,DRAW
2016,Leicester vs Liverpool,3-1,5.55,4.01,1.66,Leicester,Liverpool,3,1,HOME_TEAM
2016,Tottenham vs Stoke,4-0,1.39,5.14,8.69,Tottenham,Stoke,4,0,HOME_TEAM
2016,Watford vs West Ham,1-1,2.76,3.19,2.8,Watford,West Ham,1,1,DRAW
2016,Chelsea vs Swansea,3-1,1.27,6.07,12.61,Chelsea,Swansea,3,1,HOME_TEAM
2016,Crystal Palace vs Middlesbrough,1-0,2.09,3.19,4.17,Crystal Palace,Middlesbrough,1,0,HOME_TEAM
2016,Everton vs Sunderland,2-0,1.41,4.96,8.13,Everton,Sunderland,2,0,HOME_TEAM
2016,Hull vs Burnley,1-1,2.15,3.24,3.86,Hull,Burnley,1,1,DRAW
2016,West Brom vs Bournemouth,2-1,2.19,3.26,3.72,West Brom,Bournemouth,2,1,HOME_TEAM
2016,Bournemouth vs Manchester City,0-2,7.43,5.2,1.42,Bournemouth,Manchester City,0,2,AWAY_TEAM
2016,Swansea vs Leicester,2-0,2.49,3.29,3.04,Swansea,Leicester,2,0,HOME_TEAM
2016,Burnley vs Chelsea,1-1,8.1,4.42,1.47,Burnley,Chelsea,1,1,DRAW
2016,Liverpool vs Tottenham,2-0,2.23,3.39,3.46,Liverpool,Tottenham,2,0,HOME_TEAM
2016,Manchester Utd vs Watford,2-0,1.26,6.29,12.99,Manchester Utd,Watford,2,0,HOME_TEAM
2016,Middlesbrough vs Everton,0-0,3.79,3.34,2.14,Middlesbrough,Everton,0,0,DRAW
2016,Stoke vs Crystal Palace,1-0,2.2,3.26,3.73,Stoke,Crystal Palace,1,0,HOME_TEAM
2016,Sunderland vs Southampton,0-4,3.83,3.55,2.05,Sunderland,Southampton,0,4,AWAY_TEAM
2016,West Ham vs West Brom,2-2,2.29,3.27,3.47,West Ham,West Brom,2,2,DRAW
2016,Arsenal vs Hull,2-0,1.3,5.91,10.8,Arsenal,Hull,2,0,HOME_TEAM
2016,Leicester vs Manchester Utd,0-3,5.19,3.82,1.73,Leicester,Manchester Utd,0,3,AWAY_TEAM
2016,Manchester City vs Swansea,2-1,1.21,7.52,13.92,Manchester City,Swansea,2,1,HOME_TEAM
2016,Tottenham vs Middlesbrough,1-0,1.28,5.95,12.16,Tottenham,Middlesbrough,1,0,HOME_TEAM
2016,Crystal Palace vs Sunderland,0-4,1.7,3.82,5.49,Crystal Palace,Sunderland,0,4,AWAY_TEAM
2016,Everton vs Bournemouth,6-3,1.71,3.93,5.15,Everton,Bournemouth,6,3,HOME_TEAM
2016,Hull vs Liverpool,2-0,6.99,4.4,1.51,Hull,Liverpool,2,0,HOME_TEAM
2016,Southampton vs West Ham,1-3,1.77,3.8,4.87,Southampton,West Ham,1,3,AWAY_TEAM
2016,Watford vs Burnley,2-1,2.1,3.23,4.03,Watford,Burnley,2,1,HOME_TEAM
2016,West Brom vs Stoke,1-0,2.4,3.2,3.28,West Brom,Stoke,1,0,HOME_TEAM
2016,Chelsea vs Arsenal,3-1,2.05,3.37,4.03,Chelsea,Arsenal,3,1,HOME_TEAM
2016,Manchester Utd vs Hull,0-0,1.19,7.59,16.62,Manchester Utd,Hull,0,0,DRAW
2016,Stoke vs Everton,1-1,3.05,3.3,2.49,Stoke,Everton,1,1,DRAW
2016,West Ham vs Manchester City,0-4,5.8,4.52,1.57,West Ham,Manchester City,0,4,AWAY_TEAM
2016,Liverpool vs Chelsea,1-1,2.56,3.2,3.04,Liverpool,Chelsea,1,1,DRAW
2016,Arsenal vs Watford,1-2,1.23,7.03,14.04,Arsenal,Watford,1,2,AWAY_TEAM
2016,Bournemouth vs Crystal Palace,0-2,2.14,3.34,3.76,Bournemouth,Crystal Palace,0,2,AWAY_TEAM
2016,Burnley vs Leicester,1-0,2.92,3.22,2.63,Burnley,Leicester,1,0,HOME_TEAM
2016,Middlesbrough vs West Brom,1-1,2.72,3.01,3.01,Middlesbrough,West Brom,1,1,DRAW
2016,Sunderland vs Tottenham,0-0,8.83,5.66,1.35,Sunderland,Tottenham,0,0,DRAW
2016,Swansea vs Southampton,2-1,3.19,3.39,2.37,Swansea,Southampton,2,1,HOME_TEAM
2016,Chelsea vs Hull,2-0,1.18,7.99,17.92,Chelsea,Hull,2,0,HOME_TEAM
2016,Arsenal vs Burnley,2-1,1.21,7.34,15.63,Arsenal,Burnley,2,1,HOME_TEAM
2016,Southampton vs Leicester,3-0,1.81,3.53,5.09,Southampton,Leicester,3,0,HOME_TEAM
2016,Manchester City vs Tottenham,2-2,2.14,3.49,3.63,Manchester City,Tottenham,2,2,DRAW
2016,Bournemouth vs Watford,2-2,1.9,3.58,4.46,Bournemouth,Watford,2,2,DRAW
2016,Crystal Palace vs Everton,0-1,3.08,3.33,2.46,Crystal Palace,Everton,0,1,AWAY_TEAM
2016,Middlesbrough vs West Ham,1-3,2.53,3.13,3.16,Middlesbrough,West Ham,1,3,AWAY_TEAM
2016,Stoke vs Manchester Utd,1-1,5.96,4.14,1.61,Stoke,Manchester Utd,1,1,DRAW
2016,West Brom vs Sunderland,2-0,1.67,3.93,5.69,West Brom,Sunderland,2,0,HOME_TEAM
2016,Liverpool vs Swansea,2-3,1.25,6.59,12.66,Liverpool,Swansea,2,3,AWAY_TEAM
2016,Manchester Utd vs Liverpool,1-1,2.0,3.41,4.21,Manchester Utd,Liverpool,1,1,DRAW
2016,Everton vs Manchester City,4-0,4.64,3.84,1.8,Everton,Manchester City,4,0,HOME_TEAM
2016,Leicester vs Chelsea,0-3,4.9,3.64,1.81,Leicester,Chelsea,0,3,AWAY_TEAM
2016,Burnley vs Southampton,1-0,4.36,3.43,1.97,Burnley,Southampton,1,0,HOME_TEAM
2016,Hull vs Bournemouth,3-1,3.04,3.41,2.44,Hull,Bournemouth,3,1,HOME_TEAM
2016,Sunderland vs Stoke,1-3,3.4,3.48,2.23,Sunderland,Stoke,1,3,AWAY_TEAM
2016,Swansea vs Arsenal,0-4,6.81,4.84,1.48,Swansea,Arsenal,0,4,AWAY_TEAM
2016,Watford vs Middlesbrough,0-0,2.39,3.11,3.44,Watford,Middlesbrough,0,0,DRAW
2016,West Ham vs Crystal Palace,3-0,2.4,3.31,3.2,West Ham,Crystal Palace,3,0,HOME_TEAM
2016,Tottenham vs West Brom,4-0,1.34,5.24,10.72,Tottenham,West Brom,4,0,HOME_TEAM
2016,Tottenham vs Chelsea,2-0,2.71,3.09,2.96,Tottenham,Chelsea,2,0,HOME_TEAM
2016,Crystal Palace vs Swansea,1-2,1.86,3.67,4.54,Crystal Palace,Swansea,1,2,AWAY_TEAM
2016,Stoke vs Watford,2-0,1.82,3.59,4.93,Stoke,Watford,2,0,HOME_TEAM
2016,Bournemouth vs Arsenal,3-3,5.15,4.2,1.67,Bournemouth,Arsenal,3,3,DRAW
2016,West Ham vs Manchester Utd,0-2,6.21,4.45,1.55,West Ham,Manchester Utd,0,2,AWAY_TEAM
2016,Everton vs Southampton,3-0,2.42,3.23,3.25,Everton,Southampton,3,0,HOME_TEAM
2016,Manchester City vs Burnley,2-1,1.19,7.55,16.67,Manchester City,Burnley,2,1,HOME_TEAM
2016,Sunderland vs Liverpool,2-2,10.02,6.09,1.31,Sunderland,Liverpool,2,2,DRAW
2016,West Brom vs Hull,3-1,1.98,3.28,4.56,West Brom,Hull,3,1,HOME_TEAM
2016,Middlesbrough vs Leicester,0-0,2.74,3.07,2.93,Middlesbrough,Leicester,0,0,DRAW
2016,Arsenal vs Crystal Palace,2-0,1.36,5.49,8.9,Arsenal,Crystal Palace,2,0,HOME_TEAM
2016,Watford vs Tottenham,1-4,6.23,4.22,1.58,Watford,Tottenham,1,4,AWAY_TEAM
2016,Liverpool vs Manchester City,1-0,2.47,3.45,2.96,Liverpool,Manchester City,1,0,HOME_TEAM
2016,Burnley vs Sunderland,4-1,2.33,3.34,3.3,Burnley,Sunderland,4,1,HOME_TEAM
2016,Chelsea vs Stoke,4-2,1.24,6.64,13.51,Chelsea,Stoke,4,2,HOME_TEAM
2016,Leicester vs West Ham,1-0,2.13,3.46,3.69,Leicester,West Ham,1,0,HOME_TEAM
2016,Manchester Utd vs Middlesbrough,2-1,1.26,6.12,14.14,Manchester Utd,Middlesbrough,2,1,HOME_TEAM
2016,Southampton vs West Brom,1-2,1.69,3.71,5.93,Southampton,West Brom,1,2,AWAY_TEAM
2016,Swansea vs Bournemouth,0-3,2.64,3.35,2.83,Swansea,Bournemouth,0,3,AWAY_TEAM
2016,Hull vs Everton,2-2,3.99,3.38,2.07,Hull,Everton,2,2,DRAW
2016,Southampton vs Tottenham,1-4,2.99,3.19,2.62,Southampton,Tottenham,1,4,AWAY_TEAM
2016,Liverpool vs Stoke,4-1,1.33,5.68,9.7,Liverpool,Stoke,4,1,HOME_TEAM
2016,Hull vs Manchester City,0-3,9.24,5.02,1.38,Hull,Manchester City,0,3,AWAY_TEAM
2016,Arsenal vs West Brom,1-0,1.34,5.42,10.21,Arsenal,West Brom,1,0,HOME_TEAM
2016,Burnley vs Middlesbrough,1-0,2.92,3.09,2.75,Burnley,Middlesbrough,1,0,HOME_TEAM
2016,Chelsea vs Bournemouth,3-0,1.38,5.02,9.28,Chelsea,Bournemouth,3,0,HOME_TEAM
2016,Leicester vs Everton,0-2,2.63,3.3,2.87,Leicester,Everton,0,2,AWAY_TEAM
2016,Manchester Utd vs Sunderland,3-1,1.21,7.33,15.4,Manchester Utd,Sunderland,3,1,HOME_TEAM
2016,Swansea vs West Ham,1-4,2.41,3.45,3.07,Swansea,West Ham,1,4,AWAY_TEAM
2016,Watford vs Crystal Palace,1-1,2.48,3.24,3.12,Watford,Crystal Palace,1,1,DRAW
2016,Everton vs Liverpool,0-1,3.88,3.41,2.09,Everton,Liverpool,0,1,AWAY_TEAM
2016,Manchester City vs Arsenal,2-1,2.25,3.51,3.3,Manchester City,Arsenal,2,1,HOME_TEAM
2016,Tottenham vs Burnley,2-1,1.21,7.05,15.31,Tottenham,Burnley,2,1,HOME_TEAM
2016,Bournemouth vs Southampton,1-3,2.93,3.23,2.63,Bournemouth,Southampton,1,3,AWAY_TEAM
2016,West Brom vs Manchester Utd,0-2,5.9,3.8,1.67,West Brom,Manchester Utd,0,2,AWAY_TEAM
2016,Middlesbrough vs Swansea,3-0,2.12,3.31,3.91,Middlesbrough,Swansea,3,0,HOME_TEAM
2016,Stoke vs Leicester,2-2,2.74,3.23,2.81,Stoke,Leicester,2,2,DRAW
2016,Sunderland vs Watford,1-0,2.62,3.29,2.89,Sunderland,Watford,1,0,HOME_TEAM
2016,West Ham vs Hull,1-0,1.71,3.84,5.39,West Ham,Hull,1,0,HOME_TEAM
2016,Crystal Palace vs Chelsea,0-1,6.78,4.36,1.53,Crystal Palace,Chelsea,0,1,AWAY_TEAM
2016,Crystal Palace vs Manchester Utd,1-2,5.52,3.88,1.69,Crystal Palace,Manchester Utd,1,2,AWAY_TEAM
2016,Manchester City vs Watford,2-0,1.27,6.34,11.79,Manchester City,Watford,2,0,HOME_TEAM
2016,Stoke vs Southampton,0-0,3.29,3.25,2.39,Stoke,Southampton,0,0,DRAW
2016,Tottenham vs Hull,3-0,1.22,6.91,14.94,Tottenham,Hull,3,0,HOME_TEAM
2016,West Brom vs Swansea,3-1,2.06,3.39,4.01,West Brom,Swansea,3,1,HOME_TEAM
2016,Middlesbrough vs Liverpool,0-3,5.45,3.91,1.69,Middlesbrough,Liverpool,0,3,AWAY_TEAM
2016,Sunderland vs Chelsea,0-1,7.42,4.64,1.47,Sunderland,Chelsea,0,1,AWAY_TEAM
2016,West Ham vs Burnley,1-0,1.68,3.94,5.56,West Ham,Burnley,1,0,HOME_TEAM
2016,Bournemouth vs Leicester,1-0,2.26,3.43,3.35,Bournemouth,Leicester,1,0,HOME_TEAM
2016,Everton vs Arsenal,2-1,4.1,3.75,1.92,Everton,Arsenal,2,1,HOME_TEAM
2016,Liverpool vs West Ham,2-2,1.29,6.15,10.5,Liverpool,West Ham,2,2,DRAW
2016,Manchester Utd vs Tottenham,1-0,2.17,3.38,3.64,Manchester Utd,Tottenham,1,0,HOME_TEAM
2016,Southampton vs Middlesbrough,1-0,1.61,3.79,6.89,Southampton,Middlesbrough,1,0,HOME_TEAM
2016,Chelsea vs West Brom,1-0,1.26,6.25,12.87,Chelsea,West Brom,1,0,HOME_TEAM
2016,Leicester vs Manchester City,4-2,4.87,4.04,1.73,Leicester,Manchester City,4,2,HOME_TEAM
2016,Arsenal vs Stoke,3-1,1.31,5.74,10.59,Arsenal,Stoke,3,1,HOME_TEAM
2016,Burnley vs Bournemouth,3-2,3.31,3.21,2.39,Burnley,Bournemouth,3,2,HOME_TEAM
2016,Hull vs Crystal Palace,3-3,3.29,3.26,2.38,Hull,Crystal Palace,3,3,DRAW
2016,Swansea vs Sunderland,3-0,2.11,3.57,3.6,Swansea,Sunderland,3,0,HOME_TEAM
2016,Watford vs Everton,3-2,3.26,3.31,2.36,Watford,Everton,3,2,HOME_TEAM
2016,Middlesbrough vs Hull,1-0,1.9,3.37,4.83,Middlesbrough,Hull,1,0,HOME_TEAM
2016,Everton vs Manchester Utd,1-1,4.15,3.55,1.98,Everton,Manchester Utd,1,1,DRAW
2016,Bournemouth vs Liverpool,4-3,4.91,4.0,1.73,Bournemouth,Liverpool,4,3,HOME_TEAM
2016,West Ham vs Arsenal,1-5,5.57,4.28,1.62,West Ham,Arsenal,1,5,AWAY_TEAM
2016,Crystal Palace vs Southampton,3-0,3.7,3.4,2.15,Crystal Palace,Southampton,3,0,HOME_TEAM
2016,Stoke vs Burnley,2-0,1.59,4.05,6.45,Stoke,Burnley,2,0,HOME_TEAM
2016,Sunderland vs Leicester,2-1,3.44,3.4,2.24,Sunderland,Leicester,2,1,HOME_TEAM
2016,Tottenham vs Swansea,5-0,1.35,5.54,9.18,Tottenham,Swansea,5,0,HOME_TEAM
2016,West Brom vs Watford,3-1,2.12,3.3,3.91,West Brom,Watford,3,1,HOME_TEAM
2016,Manchester City vs Chelsea,1-3,2.16,3.47,3.58,Manchester City,Chelsea,1,3,AWAY_TEAM
2016,Manchester Utd vs West Ham,1-1,1.35,5.49,9.18,Manchester Utd,West Ham,1,1,DRAW
2016,Southampton vs Everton,1-0,2.13,3.41,3.74,Southampton,Everton,1,0,HOME_TEAM
2016,Arsenal vs Bournemouth,3-1,1.35,5.51,9.42,Arsenal,Bournemouth,3,1,HOME_TEAM
2016,Watford vs Stoke,0-1,2.28,3.31,3.47,Watford,Stoke,0,1,AWAY_TEAM
2016,Chelsea vs Tottenham,2-1,1.71,3.9,5.32,Chelsea,Tottenham,2,1,HOME_TEAM
2016,Hull vs West Brom,1-1,2.81,3.12,2.8,Hull,West Brom,1,1,DRAW
2016,Leicester vs Middlesbrough,2-2,1.89,3.48,4.68,Leicester,Middlesbrough,2,2,DRAW
2016,Liverpool vs Sunderland,2-0,1.17,8.62,16.8,Liverpool,Sunderland,2,0,HOME_TEAM
2016,Swansea vs Crystal Palace,5-4,2.66,3.3,2.84,Swansea,Crystal Palace,5,4,HOME_TEAM
2016,Burnley vs Manchester City,1-2,11.77,6.6,1.26,Burnley,Manchester City,1,2,AWAY_TEAM
2016,West Brom vs Burnley,4-0,1.91,3.38,4.73,West Brom,Burnley,4,0,HOME_TEAM
2016,Middlesbrough vs Chelsea,0-1,6.99,4.46,1.51,Middlesbrough,Chelsea,0,1,AWAY_TEAM
2016,Tottenham vs West Ham,3-2,1.54,4.44,6.36,Tottenham,West Ham,3,2,HOME_TEAM
2016,Crystal Palace vs Manchester City,1-2,6.81,4.94,1.47,Crystal Palace,Manchester City,1,2,AWAY_TEAM
2016,Everton vs Swansea,1-1,1.57,4.35,6.05,Everton,Swansea,1,1,DRAW
2016,Southampton vs Liverpool,0-0,3.16,3.44,2.36,Southampton,Liverpool,0,0,DRAW
2016,Stoke vs Bournemouth,0-1,2.16,3.48,3.57,Stoke,Bournemouth,0,1,AWAY_TEAM
2016,Sunderland vs Hull,3-0,2.25,3.28,3.53,Sunderland,Hull,3,0,HOME_TEAM
2016,Watford vs Leicester,2-1,2.96,3.31,2.54,Watford,Leicester,2,1,HOME_TEAM
2016,Manchester Utd vs Arsenal,1-1,2.47,3.26,3.12,Manchester Utd,Arsenal,1,1,DRAW
2016,Leicester vs West Brom,1-2,1.73,3.64,5.65,Leicester,West Brom,1,2,AWAY_TEAM
2016,Swansea vs Manchester Utd,1-3,5.29,3.96,1.7,Swansea,Manchester Utd,1,3,AWAY_TEAM
2016,Hull vs Southampton,2-1,5.68,3.77,1.69,Hull,Southampton,2,1,HOME_TEAM
2016,Liverpool vs Watford,6-1,1.27,6.18,12.58,Liverpool,Watford,6,1,HOME_TEAM
2016,Arsenal vs Tottenham,1-1,1.95,3.6,4.17,Arsenal,Tottenham,1,1,DRAW
2016,Chelsea vs Everton,5-0,1.49,4.57,7.11,Chelsea,Everton,5,0,HOME_TEAM
2016,Bournemouth vs Sunderland,1-2,1.62,4.26,5.68,Bournemouth,Sunderland,1,2,AWAY_TEAM
2016,Burnley vs Crystal Palace,3-2,3.48,3.24,2.29,Burnley,Crystal Palace,3,2,HOME_TEAM
2016,Manchester City vs Middlesbrough,1-1,1.21,7.23,15.33,Manchester City,Middlesbrough,1,1,DRAW
2016,West Ham vs Stoke,1-1,2.02,3.52,3.93,West Ham,Stoke,1,1,DRAW
2016,Stoke vs Swansea,3-1,2.05,3.52,3.86,Stoke,Swansea,3,1,HOME_TEAM
2016,Southampton vs Chelsea,0-2,3.19,3.36,2.38,Southampton,Chelsea,0,2,AWAY_TEAM
2016,Everton vs West Ham,2-0,1.88,3.72,4.35,Everton,West Ham,2,0,HOME_TEAM
2016,Crystal Palace vs Liverpool,2-4,4.92,4.04,1.73,Crystal Palace,Liverpool,2,4,AWAY_TEAM
2016,Manchester Utd vs Burnley,0-0,1.24,6.29,15.74,Manchester Utd,Burnley,0,0,DRAW
2016,Middlesbrough vs Bournemouth,2-0,2.5,3.13,3.2,Middlesbrough,Bournemouth,2,0,HOME_TEAM
2016,Tottenham vs Leicester,1-1,1.61,4.15,5.9,Tottenham,Leicester,1,1,DRAW
2016,Watford vs Hull,1-0,1.72,3.74,5.5,Watford,Hull,1,0,HOME_TEAM
2016,West Brom vs Manchester City,0-4,7.59,4.59,1.47,West Brom,Manchester City,0,4,AWAY_TEAM
2016,Sunderland vs Arsenal,1-4,7.88,4.84,1.44,Sunderland,Arsenal,1,4,AWAY_TEAM
2016,Chelsea vs Manchester Utd,4-0,2.2,3.26,3.7,Chelsea,Manchester Utd,4,0,HOME_TEAM
2016,Manchester City vs Southampton,1-1,1.47,4.53,7.72,Manchester City,Southampton,1,1,DRAW
2016,Liverpool vs West Brom,2-1,1.29,5.88,11.71,Liverpool,West Brom,2,1,HOME_TEAM
2016,Arsenal vs Middlesbrough,0-0,1.26,6.21,12.94,Arsenal,Middlesbrough,0,0,DRAW
2016,Burnley vs Everton,2-1,5.87,3.74,1.68,Burnley,Everton,2,1,HOME_TEAM
2016,Hull vs Stoke,0-2,2.99,3.27,2.55,Hull,Stoke,0,2,AWAY_TEAM
2016,Leicester vs Crystal Palace,3-1,2.0,3.39,4.26,Leicester,Crystal Palace,3,1,HOME_TEAM
2016,Swansea vs Watford,0-0,2.46,3.3,3.09,Swansea,Watford,0,0,DRAW
2016,West Ham vs Sunderland,1-0,1.67,3.99,5.52,West Ham,Sunderland,1,0,HOME_TEAM
2016,Bournemouth vs Tottenham,0-0,4.23,3.62,1.93,Bournemouth,Tottenham,0,0,DRAW
2016,Liverpool vs Manchester Utd,0-0,2.24,3.35,3.5,Liverpool,Manchester Utd,0,0,DRAW
2016,Southampton vs Burnley,3-1,1.35,5.03,10.82,Southampton,Burnley,3,1,HOME_TEAM
2016,Middlesbrough vs Watford,0-1,2.28,3.27,3.47,Middlesbrough,Watford,0,1,AWAY_TEAM
